id,Trial_Number,Fairness_score,PlayerProposedAmount,OpponentProposedAmount,TotalAmountAtStake,Gender,StimulusCentre,StakeImg,ReappraisalText,ReappraisalDirection,PunishingType,Stimuli_OnsetTime,Stimuli_RTTime,Stimuli_RT,Stimuli_RESP,AcceptOffer
218207,48,1,5,5,10,f,Maria.jpg,pieFS1.bmp,Maria is a highly paid actress,1,resources,775838,778050,2212,z,1
218207,49,3,2,4,6,f,Jackie.jpg,pieFS3.bmp,Jackie has to take an unpaid leave of absence because her mother broke her hip.,2,na,790152,792223,2071,z,1
218207,50,4,1,4,5,m,Alan.jpg,pieFS4.bmp,Alan is saving for his son's operation,2,na,804314,807250,2936,z,1
218207,51,3,2,4,6,f,Fay.jpg,pieFS3.bmp,Fay is going to be evicted because she is behind on her rent,2,na,819346,820927,1581,z,1
218207,52,4,3,12,15,m,Stuart.jpg,pieFS4.bmp,Stuart has been unable to find a job for over a year.,2,na,833024,838038,5014,m,0
218219,1,4,2,8,10,f,Kay.jpg,pieFS4.bmp,Kay can't afford to pay her medical bills,2,na,69942,77459,7517,q,1
218219,2,3,2,4,6,f,Joanna.jpg,pieFS3.bmp,Joanna works two waitressing jobs to pay her bills.,2,na,89653,97359,7706,p,0
218219,3,5,2,18,20,f,Eileen.jpg,pieFS5.bmp,Eileen just received a huge cash settlement,1,resources,109547,110599,1052,p,0
218219,4,3,4,9,13,m,Daniel.jpg,pieFS3.bmp,Daniel is hiding his taxable income in Switzerland.,1,reputation,122799,123659,860,p,0
218219,5,2,6,9,15,m,Saul.jpg,pieFS2.bmp,Saul declared bankruptcy after he was laid off.,2,na,135834,137719,1885,q,1
218219,6,3,4,9,13,m,Stuart.jpg,pieFS3.bmp,Stuart takes valuables from his friends' homes when asked to house-sit.,1,reputation,149885,152699,2814,p,0
218219,7,3,2,4,6,f,Lauren.jpg,pieFS3.bmp,Lauren takes discarded food from grocery stores to feed her children.,2,na,164868,166959,2091,p,0
218219,8,4,2,8,10,m,George.jpg,pieFS4.bmp,George underreports his company's earnings and pockets the profits.,1,reputation,179135,180938,1803,p,0
218219,9,5,1,9,10,m,Alan.jpg,pieFS5.bmp,Alan is a well paid lawyer,1,resources,193086,194098,1012,p,0
218219,10,5,1,9,10,f,Sharon.jpg,pieFS5.bmp,Sharon is going to be evicted because she is behind on her rent,2,na,206271,207218,947,p,0
218219,11,2,3,4,7,f,Kelly.jpg,pieFS2.bmp,Kelly steals her coworkers' tips to buy alcohol.,1,reputation,219373,220258,885,p,0
218219,12,5,1,9,10,m,Jack.jpg,pieFS5.bmp,Jack was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,232425,233478,1053,p,0
218219,13,4,1,4,5,m,Michael.jpg,pieFS4.bmp,Michael was mugged and had his wallet stolen.,2,na,245626,246418,792,p,0
218219,14,5,2,18,20,m,Don.jpg,pieFS5.bmp,Don often goes through and steals the neighbors' mail.,1,reputation,258595,259698,1103,p,0
218219,15,4,4,16,20,m,Brad.jpg,pieFS4.bmp,Brad has been unable to find a job for over a year.,2,na,271863,272498,635,p,0
218219,16,4,3,12,15,m,Sam.jpg,pieFS4.bmp,Sam lost his house in a fire,2,na,284665,287798,3133,q,1
218219,17,5,2,18,20,m,Mark.jpg,pieFS5.bmp,Mark just found $50 on the street,1,resources,299948,300678,730,p,0
218219,18,3,5,11,16,f,Beth.jpg,pieFS3.bmp,Beth owns an international company,1,resources,312834,315358,2524,q,1
218219,19,5,2,18,20,m,Ian.jpg,pieFS5.bmp,Ian is homeless,2,na,327517,328438,921,q,1
218219,20,3,6,14,20,m,Joe.jpg,pieFS3.bmp,Joe is a retiree,2,na,340585,342138,1553,q,1
218219,21,3,2,4,6,f,Maria.jpg,pieFS3.bmp,Maria just lost her small business after a franchise moved in next door.,2,na,354303,355738,1435,q,1
218219,22,2,3,4,7,m,Nick.jpg,pieFS2.bmp,Nick is saving to pay his university fees,2,na,367905,370058,2153,q,1
218219,23,5,1,9,10,f,Cindy.jpg,pieFS5.bmp,Cindy used her mother's social security number to open a credit card account.,1,reputation,382238,383478,1240,p,0
218219,24,4,4,16,20,f,Emma.jpg,pieFS4.bmp,Emma received a large inheritance from a distant relative,1,resources,395673,397998,2325,p,0
218219,25,3,3,7,10,m,Ben.jpg,pieFS3.bmp,Ben lives in a luxury penthouse apartment,1,resources,410190,412138,1948,p,0
218219,26,5,1,9,10,f,Arianna.jpg,pieFS5.bmp,Arianna is a single mother,2,na,424324,427558,3234,q,1
218219,27,2,7,10,17,f,Jackie.jpg,pieFS2.bmp,Jackie is raising money to buy gifts for children in need.,2,na,439723,440737,1014,q,1
218219,28,4,1,4,5,m,Peter.jpg,pieFS4.bmp,Peter stole money from his mother's wallet.,1,reputation,452925,453617,692,p,0
218219,29,5,1,9,10,m,Matt.jpg,pieFS5.bmp,Matt lost his life savings when his small business failed,2,na,465810,467437,1627,p,0
218219,30,3,3,7,10,f,Deborah.jpg,pieFS3.bmp,Deborah illegally parks in the disabled parking spots when she can.,1,reputation,479628,482257,2629,p,0
218219,31,1,9,9,18,m,Tony.jpg,pieFS1.bmp,Tony cheated on his taxes and is now under investigation for tax fraud.,1,reputation,494445,496957,2512,q,1
218219,32,4,2,8,10,m,Taymar.jpg,pieFS4.bmp,Taymar just bought an expensive sports car,1,resources,509145,510597,1452,p,0
218219,33,5,1,9,10,f,Sammy.jpg,pieFS5.bmp,Sammy's car with her bag and credit cards was recently stolen.,2,na,522796,524017,1221,p,0
218219,34,3,6,14,20,m,Ricky.jpg,pieFS3.bmp,Ricky is saving for his son's operation,2,na,536214,536897,683,q,1
218219,35,2,8,12,20,f,Mary.jpg,pieFS2.bmp,Mary just won the lottery,1,resources,549099,550617,1518,p,0
218219,36,2,6,9,15,m,Edward.jpg,pieFS2.bmp,Edward bullies his employees to put in extra hours at work.,1,reputation,562817,564957,2140,q,1
218219,37,4,3,12,15,f,Janet.jpg,pieFS4.bmp,Janet cannot afford to send her son to college.,2,na,577151,579777,2626,q,1
218219,38,1,10,10,20,f,Jenny.jpg,pieFS1.bmp,Jenny just found out that her husband has incurred a large credit card debt.,2,na,591967,594097,2130,q,1
218219,39,1,5,5,10,f,Fiona.jpg,pieFS1.bmp,Fiona regularly fires employees to avoid promoting them.,1,reputation,606301,609377,3076,q,1
218219,40,4,3,12,15,f,Miriam.jpg,pieFS4.bmp,Miriam secretly gambles with her husband's savings.,1,reputation,621567,622597,1030,p,0
218219,41,5,1,9,10,f,Louise.jpg,pieFS5.bmp,Louise claims false expenses for her reportable work travel.,1,reputation,634786,636516,1730,q,1
218219,42,5,1,9,10,f,Jean.jpg,pieFS5.bmp,Jean is a highly paid actress,1,resources,648720,649616,896,p,0
218219,43,3,5,11,16,m,Darnell.jpg,pieFS3.bmp,Darnell is a veteran having trouble finding employment.,2,na,661805,664336,2531,q,1
218219,44,1,8,8,16,m,Jared.jpg,pieFS1.bmp,Jared just lost his job,2,na,676538,678436,1898,q,1
218219,45,4,2,8,10,f,Marny.jpg,pieFS4.bmp,Marny has to take an unpaid leave of absence because her mother broke her hip.,2,na,690639,695076,4437,p,0
218219,46,3,3,7,10,f,Fay.jpg,pieFS3.bmp,Fay works as a cleaner in a hotel,2,na,707270,709496,2226,q,1
218219,47,4,4,16,20,f,Trish.jpg,pieFS4.bmp,Trish's husband is a wealthy investment banker,1,resources,721687,723316,1629,p,0
218219,48,3,2,4,6,f,Monica.jpg,pieFS3.bmp,Monica got a large cash bonus from her boss,1,resources,735505,737456,1951,q,1
218219,49,4,3,12,15,m,Paul.jpg,pieFS4.bmp,Paul employs illegal immigrants and pays them less than minimum wage.,1,reputation,749656,751256,1600,p,0
218219,50,3,4,9,13,m,Kevin.jpg,pieFS3.bmp,Kevin stole his elderly father's prescription medications.,1,reputation,763457,764336,879,p,0
218219,51,5,2,18,20,m,Justin.jpg,pieFS5.bmp,Justin could not afford his mortgage and his home was foreclosed.,2,na,776525,777936,1411,p,0
218219,52,4,1,4,5,f,Emily.jpg,pieFS4.bmp,Emily was a victim of identity theft and is now thousands of dollars in debt.,2,na,790126,791576,1450,p,0
218457,1,5,1,9,10,m,Daniel.jpg,pieFS5.bmp,Daniel employs illegal immigrants and pays them less than minimum wage.,1,reputation,57847,62258,4411,p,0
218457,2,5,2,18,20,m,Nick.jpg,pieFS5.bmp,Nick is a veteran having trouble finding employment.,2,na,74445,78418,3973,p,0
218457,3,3,2,4,6,f,Miriam.jpg,pieFS3.bmp,Miriam works as a cleaner in a hotel,2,na,90594,100559,9965,p,0
218457,4,4,2,8,10,f,Maria.jpg,pieFS4.bmp,Maria works two waitressing jobs to pay her bills.,2,na,112736,115719,2983,p,0
218457,5,4,4,16,20,f,Trish.jpg,pieFS4.bmp,Trish's husband is a wealthy investment banker,1,resources,127903,134000,6097,q,1
218457,6,4,1,4,5,m,Matt.jpg,pieFS4.bmp,Matt stole his elderly father's prescription medications.,1,reputation,146183,148680,2497,p,0
218457,7,3,3,7,10,f,Emily.jpg,pieFS3.bmp,Emily just received a huge cash settlement,1,resources,160867,162840,1973,p,0
218457,8,4,4,16,20,m,Michael.jpg,pieFS4.bmp,Michael declared bankruptcy after he was laid off.,2,na,175018,179061,4043,p,0
218457,9,4,2,8,10,f,Joanna.jpg,pieFS4.bmp,Joanna takes discarded food from grocery stores to feed her children.,2,na,191233,197601,6368,p,0
218457,10,1,5,5,10,f,Sammy.jpg,pieFS1.bmp,Sammy steals her coworkers' tips to buy alcohol.,1,reputation,209779,214562,4783,q,1
218457,11,5,1,9,10,f,Marny.jpg,pieFS5.bmp,Marny just lost her small business after a franchise moved in next door.,2,na,226744,230162,3418,p,0
218457,12,5,1,9,10,f,Jenny.jpg,pieFS5.bmp,Jenny used her mother's social security number to open a credit card account.,1,reputation,242343,244362,2019,p,0
218457,13,5,1,9,10,f,Deborah.jpg,pieFS5.bmp,Deborah is raising money to buy gifts for children in need.,2,na,256544,258403,1859,p,0
218457,14,1,10,10,20,f,Louise.jpg,pieFS1.bmp,Louise can't afford to pay her medical bills,2,na,270579,272763,2184,q,1
218457,15,3,4,9,13,m,Saul.jpg,pieFS3.bmp,Saul takes valuables from his friends' homes when asked to house-sit.,1,reputation,284946,287804,2858,p,0
218457,16,3,6,14,20,m,Joe.jpg,pieFS3.bmp,Joe could not afford his mortgage and his home was foreclosed.,2,na,299980,301664,1684,p,0
218457,17,4,2,8,10,m,Edward.jpg,pieFS4.bmp,Edward is hiding his taxable income in Switzerland.,1,reputation,313831,315944,2113,p,0
218457,18,4,2,8,10,m,Alan.jpg,pieFS4.bmp,Alan underreports his company's earnings and pockets the profits.,1,reputation,328116,329885,1769,p,0
218457,19,5,1,9,10,f,Janet.jpg,pieFS5.bmp,Janet is going to be evicted because she is behind on her rent,2,na,342050,343545,1495,p,0
218457,20,5,1,9,10,m,Jack.jpg,pieFS5.bmp,Jack was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,355718,357105,1387,p,0
218457,21,2,3,4,7,f,Jean.jpg,pieFS2.bmp,Jean illegally parks in the disabled parking spots when she can.,1,reputation,369270,373646,4376,q,1
218457,22,2,8,12,20,f,Fiona.jpg,pieFS2.bmp,Fiona owns an international company,1,resources,385802,390866,5064,q,1
218457,23,5,1,9,10,f,Beth.jpg,pieFS5.bmp,Beth received a large inheritance from a distant relative,1,resources,403016,404327,1311,p,0
218457,24,1,9,9,18,m,Jared.jpg,pieFS1.bmp,Jared is a well paid lawyer,1,resources,416485,419067,2582,q,1
218457,25,3,6,14,20,m,Brad.jpg,pieFS3.bmp,Brad was mugged and had his wallet stolen.,2,na,431219,433427,2208,p,0
218457,26,3,3,7,10,m,Don.jpg,pieFS3.bmp,Don often goes through and steals the neighbors' mail.,1,reputation,445586,447528,1942,p,0
218457,27,3,3,7,10,f,Arianna.jpg,pieFS3.bmp,Arianna is a single mother,2,na,459687,462468,2781,p,0
218457,28,2,7,10,17,f,Cindy.jpg,pieFS2.bmp,Cindy's car with her bag and credit cards was recently stolen.,2,na,474637,476589,1952,p,0
218457,29,4,3,12,15,m,Justin.jpg,pieFS4.bmp,Justin is a retiree,2,na,488739,490789,2050,p,0
218457,30,4,1,4,5,f,Lauren.jpg,pieFS4.bmp,Lauren just found out that her husband has incurred a large credit card debt.,2,na,502956,505249,2293,p,0
218457,31,1,8,8,16,m,Stuart.jpg,pieFS1.bmp,Stuart has been unable to find a job for over a year.,2,na,517407,519490,2083,q,1
218457,32,3,2,4,6,f,Emma.jpg,pieFS3.bmp,Emma just won the lottery,1,resources,531641,536290,4649,p,0
218457,33,3,2,4,6,f,Mary.jpg,pieFS3.bmp,Mary cannot afford to send her son to college.,2,na,548439,551830,3391,p,0
218457,34,3,5,11,16,f,Jackie.jpg,pieFS3.bmp,Jackie is a highly paid actress,1,resources,563989,566751,2762,p,0
218457,35,5,2,18,20,m,George.jpg,pieFS5.bmp,George just bought an expensive sports car,1,resources,578906,581151,2245,p,0
218457,36,5,2,18,20,f,Kay.jpg,pieFS5.bmp,Kay regularly fires employees to avoid promoting them.,1,reputation,593307,595292,1985,p,0
218457,37,4,4,16,20,f,Fay.jpg,pieFS4.bmp,Fay secretly gambles with her husband's savings.,1,reputation,607441,609992,2551,p,0
218457,38,5,1,9,10,f,Sharon.jpg,pieFS5.bmp,Sharon claims false expenses for her reportable work travel.,1,reputation,622142,624412,2270,p,0
218457,39,2,6,9,15,m,Kevin.jpg,pieFS2.bmp,Kevin lost his house in a fire,2,na,636559,639013,2454,p,0
218457,40,4,3,12,15,f,Eileen.jpg,pieFS4.bmp,Eileen has to take an unpaid leave of absence because her mother broke her hip.,2,na,651193,653653,2460,p,0
218457,41,3,4,9,13,m,Peter.jpg,pieFS3.bmp,Peter just found $50 on the street,1,resources,665810,670234,4424,p,0
218457,42,4,3,12,15,f,Kelly.jpg,pieFS4.bmp,Kelly got a large cash bonus from her boss,1,resources,682392,684954,2562,p,0
218457,43,4,1,4,5,m,Tony.jpg,pieFS4.bmp,Tony is homeless,2,na,697109,709295,12186,p,0
218457,44,2,3,4,7,m,Ian.jpg,pieFS2.bmp,Ian is saving to pay his university fees,2,na,721465,724635,3170,q,1
218457,45,3,2,4,6,f,Monica.jpg,pieFS3.bmp,Monica was a victim of identity theft and is now thousands of dollars in debt.,2,na,736815,740295,3480,p,0
218457,46,3,4,9,13,m,Sam.jpg,pieFS3.bmp,Sam lives in a luxury penthouse apartment,1,resources,752448,755256,2808,p,0
218457,47,5,2,18,20,m,Ben.jpg,pieFS5.bmp,Ben stole money from his mother's wallet.,1,reputation,767415,770236,2821,p,0
218457,48,3,5,11,16,m,Mark.jpg,pieFS3.bmp,Mark lost his life savings when his small business failed,2,na,782398,785397,2999,p,0
218457,49,4,3,12,15,m,Darnell.jpg,pieFS4.bmp,Darnell cheated on his taxes and is now under investigation for tax fraud.,1,reputation,797565,799997,2432,p,0
218457,50,5,2,18,20,m,Ricky.jpg,pieFS5.bmp,Ricky is saving for his son's operation,2,na,812149,814397,2248,p,0
218457,51,2,6,9,15,m,Taymar.jpg,pieFS2.bmp,Taymar bullies his employees to put in extra hours at work.,1,reputation,826566,829938,3372,p,0
218457,52,5,1,9,10,m,Paul.jpg,pieFS5.bmp,Paul just lost his job,2,na,842099,845218,3119,p,0
218572,1,5,1,9,10,m,Jared.jpg,pieFS5.bmp,Jared is a retiree,2,na,39534,42444,2910,p,0
218572,2,1,5,5,10,f,Maria.jpg,pieFS1.bmp,Maria steals her coworkers' tips to buy alcohol.,1,reputation,54617,67684,13067,p,0
218572,3,3,2,4,6,f,Marny.jpg,pieFS3.bmp,Marny just lost her small business after a franchise moved in next door.,2,na,79856,87545,7689,q,1
218572,4,1,9,9,18,m,Taymar.jpg,pieFS1.bmp,Taymar just bought an expensive sports car,1,resources,99717,106685,6968,q,1
218572,5,3,5,11,16,f,Sammy.jpg,pieFS3.bmp,Sammy used her mother's social security number to open a credit card account.,1,reputation,118879,121086,2207,p,0
218572,6,4,3,12,15,f,Kay.jpg,pieFS4.bmp,Kay just won the lottery,1,resources,133247,136106,2859,p,0
218572,7,2,7,10,17,f,Kelly.jpg,pieFS2.bmp,Kelly is raising money to buy gifts for children in need.,2,na,148280,150327,2047,q,1
218572,8,3,3,7,10,f,Fiona.jpg,pieFS3.bmp,Fiona cannot afford to send her son to college.,2,na,162515,166207,3692,q,1
218572,9,3,3,7,10,f,Emma.jpg,pieFS3.bmp,Emma regularly fires employees to avoid promoting them.,1,reputation,178397,180207,1810,p,0
218572,10,4,3,12,15,m,Jack.jpg,pieFS4.bmp,Jack takes valuables from his friends' homes when asked to house-sit.,1,reputation,192382,195248,2866,p,0
218572,11,3,6,14,20,m,Justin.jpg,pieFS3.bmp,Justin is saving for his son's operation,2,na,207415,208988,1573,q,1
218572,12,4,4,16,20,f,Joanna.jpg,pieFS4.bmp,Joanna illegally parks in the disabled parking spots when she can.,1,reputation,221183,223249,2066,p,0
218572,13,4,4,16,20,f,Janet.jpg,pieFS4.bmp,Janet secretly gambles with her husband's savings.,1,reputation,235434,237189,1755,p,0
218572,14,4,3,12,15,f,Deborah.jpg,pieFS4.bmp,Deborah's car with her bag and credit cards was recently stolen.,2,na,249386,251389,2003,q,1
218572,15,4,4,16,20,m,Don.jpg,pieFS4.bmp,Don was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,263587,265189,1602,q,1
218572,16,4,2,8,10,f,Jackie.jpg,pieFS4.bmp,Jackie just found out that her husband has incurred a large credit card debt.,2,na,277388,280190,2802,p,0
218572,17,5,1,9,10,f,Eileen.jpg,pieFS5.bmp,Eileen is a highly paid actress,1,resources,292388,294070,1682,p,0
218572,18,4,3,12,15,m,Peter.jpg,pieFS4.bmp,Peter was mugged and had his wallet stolen.,2,na,306256,307871,1615,q,1
218572,19,5,1,9,10,m,Sam.jpg,pieFS5.bmp,Sam often goes through and steals the neighbors' mail.,1,reputation,320058,321531,1473,p,0
218572,20,5,1,9,10,f,Emily.jpg,pieFS5.bmp,Emily has to take an unpaid leave of absence because her mother broke her hip.,2,na,333726,335331,1605,q,1
218572,21,3,5,11,16,m,Michael.jpg,pieFS3.bmp,Michael has been unable to find a job for over a year.,2,na,347527,349132,1605,q,1
218572,22,3,2,4,6,f,Beth.jpg,pieFS3.bmp,Beth claims false expenses for her reportable work travel.,1,reputation,361329,362792,1463,p,0
218572,23,5,2,18,20,m,Mark.jpg,pieFS5.bmp,Mark lost his house in a fire,2,na,374980,376472,1492,q,1
218572,24,4,2,8,10,m,Matt.jpg,pieFS4.bmp,Matt just found $50 on the street,1,resources,388665,392213,3548,p,0
218572,25,2,6,9,15,m,Darnell.jpg,pieFS2.bmp,Darnell is homeless,2,na,404415,405953,1538,q,1
218572,26,2,6,9,15,m,Alan.jpg,pieFS2.bmp,Alan bullies his employees to put in extra hours at work.,1,reputation,418150,421014,2864,p,0
218572,27,5,1,9,10,f,Mary.jpg,pieFS5.bmp,Mary works as a cleaner in a hotel,2,na,433216,435234,2018,p,0
218572,28,5,1,9,10,f,Jean.jpg,pieFS5.bmp,Jean got a large cash bonus from her boss,1,resources,447434,449714,2280,p,0
218572,29,1,8,8,16,m,Nick.jpg,pieFS1.bmp,Nick is saving to pay his university fees,2,na,461918,463735,1817,q,1
218572,30,4,1,4,5,f,Cindy.jpg,pieFS4.bmp,Cindy was a victim of identity theft and is now thousands of dollars in debt.,2,na,475936,477475,1539,q,1
218572,31,5,2,18,20,m,Saul.jpg,pieFS5.bmp,Saul lives in a luxury penthouse apartment,1,resources,489671,491176,1505,p,0
218572,32,5,1,9,10,m,Edward.jpg,pieFS5.bmp,Edward just lost his job,2,na,503372,505496,2124,q,1
218572,33,3,4,9,13,m,Kevin.jpg,pieFS3.bmp,Kevin stole money from his mother's wallet.,1,reputation,517690,519396,1706,p,0
218572,34,5,2,18,20,m,Tony.jpg,pieFS5.bmp,Tony lost his life savings when his small business failed,2,na,531591,533596,2005,q,1
218572,35,4,1,4,5,m,Ben.jpg,pieFS4.bmp,Ben cheated on his taxes and is now under investigation for tax fraud.,1,reputation,545792,547457,1665,p,0
218572,36,3,4,9,13,m,Daniel.jpg,pieFS3.bmp,Daniel employs illegal immigrants and pays them less than minimum wage.,1,reputation,559644,561257,1613,p,0
218572,37,2,3,4,7,f,Miriam.jpg,pieFS2.bmp,Miriam's husband is a wealthy investment banker,1,resources,573445,577938,4493,q,1
218572,38,3,6,14,20,m,Paul.jpg,pieFS3.bmp,Paul could not afford his mortgage and his home was foreclosed.,2,na,590127,591698,1571,q,1
218572,39,5,1,9,10,f,Arianna.jpg,pieFS5.bmp,Arianna can't afford to pay her medical bills,2,na,603895,607078,3183,q,1
218572,40,3,2,4,6,f,Trish.jpg,pieFS3.bmp,Trish is going to be evicted because she is behind on her rent,2,na,619261,620639,1378,q,1
218572,41,5,2,18,20,f,Louise.jpg,pieFS5.bmp,Louise owns an international company,1,resources,632830,634299,1469,p,0
218572,42,1,10,10,20,f,Lauren.jpg,pieFS1.bmp,Lauren works two waitressing jobs to pay her bills.,2,na,646498,648039,1541,q,1
218572,43,5,1,9,10,f,Fay.jpg,pieFS5.bmp,Fay received a large inheritance from a distant relative,1,resources,660216,662960,2744,q,1
218572,44,3,3,7,10,m,George.jpg,pieFS3.bmp,George is hiding his taxable income in Switzerland.,1,reputation,675133,676600,1467,p,0
218572,45,3,4,9,13,m,Ricky.jpg,pieFS3.bmp,Ricky underreports his company's earnings and pockets the profits.,1,reputation,688768,690081,1313,p,0
218572,46,2,8,12,20,f,Jenny.jpg,pieFS2.bmp,Jenny just received a huge cash settlement,1,resources,702270,712001,9731,p,0
218572,47,4,1,4,5,m,Ian.jpg,pieFS4.bmp,Ian is a veteran having trouble finding employment.,2,na,724179,725682,1503,q,1
218572,48,5,2,18,20,m,Joe.jpg,pieFS5.bmp,Joe is a well paid lawyer,1,resources,737864,739462,1598,p,0
